country_code,country,year,tax_revenue_pct_gdp
AUS,Australia,1965,20.603675
AUS,Australia,1966,19.826349
AUS,Australia,1967,20.403971
AUS,Australia,1968,20.337068
AUS,Australia,1969,20.676855
AUS,Australia,1970,21.068536
AUS,Australia,1971,21.819161
AUS,Australia,1972,21.376099
AUS,Australia,1973,22.464092
AUS,Australia,1974,24.60284
AUS,Australia,1975,25.33954
AUS,Australia,1976,25.519729
AUS,Australia,1977,25.386446
AUS,Australia,1978,24.494333
AUS,Australia,2006,29.264579
AUS,Australia,2007,29.3967
AUS,Australia,2008,26.722793
AUS,Australia,2009,25.39603
AUS,Australia,2010,25.148531
AUS,Australia,2011,25.776251
AUS,Australia,2012,26.806334
AUS,Australia,2013,26.961257
AUS,Australia,2014,27.159449
AUS,Australia,2015,27.78968
AUS,Australia,2016,27.537827
AUS,Australia,2017,28.5556
AUS,Australia,2018,28.611183
AUS,Australia,2019,27.697848
AUS,Australia,2020,28.292731
AUS,Australia,2021,29.2021
AUS,Australia,2022,29.312852
AUS,Australia,2023,29.867254
AUT,Austria,1965,33.640378
AUT,Austria,1966,34.335389
AUT,Austria,1967,34.23496
AUT,Austria,1968,34.283149
AUT,Austria,1969,34.736342
AUT,Austria,1970,33.718554
AUT,Austria,1971,34.394947
AUT,Austria,1972,34.814565
AUT,Austria,1973,34.985683
AUT,Austria,1974,35.965593
AUT,Austria,1975,36.477907
AUT,Austria,1976,36.347002
AUT,Austria,1977,36.692591
AUT,Austria,1978,38.842104
AUT,Austria,1979,38.244362
AUT,Austria,1980,38.72428
AUT,Austria,1981,39.802919
AUT,Austria,1982,38.573942
AUT,Austria,1983,38.263468
AUT,Austria,1984,39.930757
AUT,Austria,1985,40.594945
AUT,Austria,1986,40.498235
AUT,Austria,1987,40.116117
AUT,Austria,1988,40.117297
AUT,Austria,1989,39.098377
AUT,Austria,1990,39.480765
AUT,Austria,1991,39.934328
AUT,Austria,1992,41.473187
AUT,Austria,1993,41.886145
AUT,Austria,1994,41.91514
AUT,Austria,1995,41.422767
AUT,Austria,1996,42.872767
AUT,Austria,1997,43.652031
AUT,Austria,1998,43.671544
AUT,Austria,1999,43.234506
AUT,Austria,2000,42.509159
AUT,Austria,2001,44.10919
AUT,Austria,2002,43.012704
AUT,Austria,2003,42.665445
AUT,Austria,2004,42.24244
AUT,Austria,2005,41.252477
AUT,Austria,2006,40.661238
AUT,Austria,2007,40.845705
AUT,Austria,2008,41.662467
AUT,Austria,2009,41.250006
AUT,Austria,2010,41.270391
AUT,Austria,2011,41.437329
AUT,Austria,2012,42.132397
AUT,Austria,2013,43.138912
AUT,Austria,2014,43.295091
AUT,Austria,2015,43.653238
AUT,Austria,2016,42.248632
AUT,Austria,2017,42.313458
AUT,Austria,2018,42.66359
AUT,Austria,2019,42.912265
AUT,Austria,2020,42.377053
AUT,Austria,2021,43.515278
AUT,Austria,2022,42.952661
AUT,Austria,2023,42.610018
AUT,Austria,2024,43.374411
BEL,Belgium,1965,30.788952
BEL,Belgium,1966,32.898605
BEL,Belgium,1967,33.561401
BEL,Belgium,1968,34.381356
BEL,Belgium,1969,34.558146
BEL,Belgium,1970,33.424837
BEL,Belgium,1971,34.558698
BEL,Belgium,1972,34.407085
BEL,Belgium,1973,35.520439
BEL,Belgium,1974,36.406253
BEL,Belgium,1975,38.941659
BEL,Belgium,1976,39.141891
BEL,Belgium,1977,41.064216
BEL,Belgium,1978,41.642185
BEL,Belgium,1979,42.397346
BEL,Belgium,1980,40.725563
BEL,Belgium,1981,40.989897
BEL,Belgium,1982,42.208618
BEL,Belgium,1983,42.910059
BEL,Belgium,1984,43.627153
BEL,Belgium,1985,43.713704
BEL,Belgium,1986,43.461078
BEL,Belgium,1987,44.092512
BEL,Belgium,1988,42.774955
BEL,Belgium,1989,40.956822
BEL,Belgium,1990,41.392779
BEL,Belgium,1991,41.608089
BEL,Belgium,1992,41.180097
BEL,Belgium,1993,42.631693
BEL,Belgium,1994,42.912821
BEL,Belgium,1995,42.836707
BEL,Belgium,1996,43.351326
BEL,Belgium,1997,43.8118
BEL,Belgium,1998,44.436855
BEL,Belgium,1999,44.239347
BEL,Belgium,2000,43.849317
BEL,Belgium,2001,43.691582
BEL,Belgium,2002,43.912684
BEL,Belgium,2003,43.343817
BEL,Belgium,2004,43.471239
BEL,Belgium,2005,43.357161
BEL,Belgium,2006,43.218008
BEL,Belgium,2007,42.919729
BEL,Belgium,2008,43.593492
BEL,Belgium,2009,42.54399
BEL,Belgium,2010,42.869637
BEL,Belgium,2011,43.188828
BEL,Belgium,2012,44.129621
BEL,Belgium,2013,44.835401
BEL,Belgium,2014,44.523844
BEL,Belgium,2015,44.238048
BEL,Belgium,2016,43.454422
BEL,Belgium,2017,43.957834
BEL,Belgium,2018,43.866789
BEL,Belgium,2019,42.316291
BEL,Belgium,2020,41.927832
BEL,Belgium,2021,42.231397
BEL,Belgium,2022,41.557963
BEL,Belgium,2023,41.891726
BEL,Belgium,2024,42.571263
CAN,Canada,1965,25.020417
CAN,Canada,1966,26.026752
CAN,Canada,1967,27.005644
CAN,Canada,1968,27.784753
CAN,Canada,1969,29.893875
CAN,Canada,1970,29.910529
CAN,Canada,1971,29.445927
CAN,Canada,1972,29.960466
CAN,Canada,1973,29.554151
CAN,Canada,1974,32.060438
CAN,Canada,1975,31.151218
CAN,Canada,1976,30.5764
CAN,Canada,1977,29.821606
CAN,Canada,1978,29.549861
CAN,Canada,1979,29.339299
CAN,Canada,1980,30.323543
CAN,Canada,1981,32.510587
CAN,Canada,1982,32.322547
CAN,Canada,1983,31.760631
CAN,Canada,1984,31.709263
CAN,Canada,1985,31.613188
CAN,Canada,1986,32.351616
CAN,Canada,1987,33.312684
CAN,Canada,1988,33.032144
CAN,Canada,1989,34.126202
CAN,Canada,1990,35.071814
CAN,Canada,1991,35.503224
CAN,Canada,1992,35.066876
CAN,Canada,1993,34.443659
CAN,Canada,1994,34.403044
CAN,Canada,1995,34.628301
CAN,Canada,1996,34.940603
CAN,Canada,1997,35.791113
CAN,Canada,1998,35.710884
CAN,Canada,1999,35.487383
CAN,Canada,2000,34.672779
CAN,Canada,2001,34.08549
CAN,Canada,2002,33.080573
CAN,Canada,2003,32.699947
CAN,Canada,2004,32.712721
CAN,Canada,2005,32.660635
CAN,Canada,2006,32.724571
CAN,Canada,2007,32.4951
CAN,Canada,2008,31.234692
CAN,Canada,2009,32.346387
CAN,Canada,2010,31.006946
CAN,Canada,2011,30.802901
CAN,Canada,2012,31.177475
CAN,Canada,2013,31.131923
CAN,Canada,2014,31.266373
CAN,Canada,2015,32.820338
CAN,Canada,2016,33.258015
CAN,Canada,2017,33.044013
CAN,Canada,2018,33.482477
CAN,Canada,2019,33.081877
CAN,Canada,2020,34.445152
CAN,Canada,2021,34.800884
CAN,Canada,2022,33.878741
CAN,Canada,2023,34.785133
CAN,Canada,2024,34.90457
CHL,Chile,1990,16.774442
CHL,Chile,1991,17.665478
CHL,Chile,1992,18.332869
CHL,Chile,1993,18.527437
CHL,Chile,1994,18.279598
